"outcome2","exposure2","HR"
"Developmental disorders","Exposed to Mood disorders",4.31393422077202
"Developmental disorders","Exposed to Mood disorders",12.0454115116044
"Developmental disorders","Exposed to Mood disorders",3.7651402064973
"Developmental disorders","Exposed to Mood disorders",3.77549688800258
"Developmental disorders","Exposed to Mood disorders",11.7731851425229
"Developmental disorders","Exposed to Mood disorders",14.7340125495333
"Developmental disorders","Exposed to Mood disorders",4.61173987943556
"Developmental disorders","Exposed to Mood disorders",2.38031520978507
"Developmental disorders","Exposed to Mood disorders",7.34030944164462
"Developmental disorders","Exposed to Mood disorders",29.1491601190817
"Developmental disorders","Exposed to Mood disorders",8.86021827218207
"Developmental disorders","Exposed to Mood disorders",8.88960929730118
"Developmental disorders","Exposed to Mood disorders",38.3472033203404
"Developmental disorders","Exposed to Mood disorders",147.797826097603
"Developmental disorders","Exposed to Mood disorders",6.80795240359291
"Developmental disorders","Exposed to Mood disorders",26.0050747066203
"Developmental disorders","Exposed to Mood disorders",17.1484467328986
"Developmental disorders","Exposed to Mood disorders",4.60245703988974
"Developmental disorders","Exposed to Mood disorders",15.2795326876238
"Developmental disorders","Exposed to Mood disorders",4.33166935479005
"Developmental disorders","Exposed to Mood disorders",4.45624462941777
"Developmental disorders","Exposed to Mood disorders",15.3316251752311
"Developmental disorders","Exposed to Mood disorders",18.7224792341119
"Developmental disorders","Exposed to Mood disorders",5.40864175816566
"Developmental disorders","Exposed to Mood disorders",2.29082432490289
"Developmental disorders","Exposed to Mood disorders",7.58771809530854
"Developmental disorders","Exposed to Mood disorders",33.909096102423
"Developmental disorders","Exposed to Mood disorders",9.4381133198753
"Developmental disorders","Exposed to Mood disorders",9.31257278952535
"Developmental disorders","Exposed to Neurotic disorders",87.6635156756161
"Developmental disorders","Exposed to Neurotic disorders",33.5367113497488
"Developmental disorders","Exposed to Neurotic disorders",12.0823293390692
"Developmental disorders","Exposed to Neurotic disorders",4.66295048933935
"Developmental disorders","Exposed to Neurotic disorders",9.70993705703961
"Developmental disorders","Exposed to Neurotic disorders",3.86631091318232
"Developmental disorders","Exposed to Neurotic disorders",7.07165825148608
"Developmental disorders","Exposed to Neurotic disorders",3.02677955149792
"Developmental disorders","Exposed to Neurotic disorders",3.09071142797462
"Developmental disorders","Exposed to Neurotic disorders",6.47680219414008
"Developmental disorders","Exposed to Neurotic disorders",7.54066066851302
"Developmental disorders","Exposed to Neurotic disorders",3.81151519859164
"Developmental disorders","Exposed to Neurotic disorders",3.95569930099237
"Developmental disorders","Exposed to Neurotic disorders",6.63641826481107
"Developmental disorders","Exposed to Neurotic disorders",16.986379210605
"Developmental disorders","Exposed to Neurotic disorders",7.27122225119724
"Developmental disorders","Exposed to Neurotic disorders",7.24327969230097
"Developmental disorders","Exposed to Neurotic disorders",96.8783434393232
"Developmental disorders","Exposed to Neurotic disorders",36.6967061371014
"Developmental disorders","Exposed to Neurotic disorders",13.8093665854399
"Developmental disorders","Exposed to Neurotic disorders",5.2919447187194
"Developmental disorders","Exposed to Neurotic disorders",11.022694678359
"Developmental disorders","Exposed to Neurotic disorders",4.34688979622402
"Developmental disorders","Exposed to Neurotic disorders",3.82257010979937
"Developmental disorders","Exposed to Neurotic disorders",9.10059230621784
"Developmental disorders","Exposed to Neurotic disorders",8.28678353091626
"Developmental disorders","Exposed to Neurotic disorders",3.80724336111488
"Developmental disorders","Exposed to Neurotic disorders",9.78638075261115
"Developmental disorders","Exposed to Neurotic disorders",4.71054399859971
"Developmental disorders","Exposed to Neurotic disorders",8.30596806175909
"Developmental disorders","Exposed to Neurotic disorders",4.68703459515323
"Developmental disorders","Exposed to Neurotic disorders",8.34247304005857
"Developmental disorders","Exposed to Neurotic disorders",8.37672310140339
"Developmental disorders","Exposed to Neurotic disorders",20.0488500902369
"Developmental disorders","Exposed to Neurotic disorders",44.3829150848866
"Developmental disorders","Exposed to Neurotic disorders",116.869286400379
"Developmental disorders","Exposed to Neurotic disorders",6.74250016160594
"Developmental disorders","Exposed to Neurotic disorders",17.4720035020444
"Developmental disorders","Exposed to Neurotic disorders",5.490080398776
"Developmental disorders","Exposed to Neurotic disorders",13.8978284317481
"Developmental disorders","Exposed to Neurotic disorders",13.6749788269039
"Developmental disorders","Exposed to Neurotic disorders",5.63863378802349
"Developmental disorders","Exposed to Neurotic disorders",5.41376454380609
"Developmental disorders","Exposed to Neurotic disorders",12.470754960494
"Developmental disorders","Exposed to Neurotic disorders",14.4385454820306
"Developmental disorders","Exposed to Neurotic disorders",6.50115335245231
"Developmental disorders","Exposed to Neurotic disorders",6.03450301075874
"Developmental disorders","Exposed to Neurotic disorders",11.462733406586
"Developmental disorders","Exposed to Neurotic disorders",26.9871087963284
"Developmental disorders","Exposed to Neurotic disorders",11.0138260810582
"Developmental disorders","Exposed to Neurotic disorders",10.9483143086902
"Developmental disorders","Exposed to Eating disorders",96.686965480753
"Developmental disorders","Exposed to Eating disorders",34.8028054531179
"Developmental disorders","Exposed to Eating disorders",15.1998840570883
"Developmental disorders","Exposed to Eating disorders",5.63125426638015
"Developmental disorders","Exposed to Eating disorders",6.77121405836829
"Developmental disorders","Exposed to Eating disorders",2.62461694583697
"Developmental disorders","Exposed to Eating disorders",2.67597371574532
"Developmental disorders","Exposed to Eating disorders",6.18211904353141
"Developmental disorders","Exposed to Eating disorders",4.16025387476997
"Developmental disorders","Exposed to Eating disorders",2.58135627811699
"Developmental disorders","Exposed to Eating disorders",16.1789610891764
"Developmental disorders","Exposed to Eating disorders",6.77981421730879
"Developmental disorders","Exposed to Eating disorders",7.26154706145676
"Developmental disorders","Exposed to Eating disorders",20.710381576826
"Developmental disorders","Exposed to Eating disorders",58.2896239107841
"Developmental disorders","Exposed to Eating disorders",6.23439162379488
"Developmental disorders","Exposed to Eating disorders",16.7077786766895
"Developmental disorders","Exposed to Eating disorders",3.2818313335981
"Developmental disorders","Exposed to Eating disorders",8.03997842717431
"Developmental disorders","Exposed to Eating disorders",6.0424133898699
"Developmental disorders","Exposed to Eating disorders",2.80194326591706
"Developmental disorders","Exposed to Eating disorders",5.36011644682157
"Developmental disorders","Exposed to Eating disorders",3.02427048374461
"Developmental disorders","Exposed to Eating disorders",2.22136335219849
"Developmental disorders","Exposed to Eating disorders",3.28583991124462
"Developmental disorders","Exposed to Eating disorders",6.99156274550692
"Developmental disorders","Exposed to Eating disorders",8.07015831653831
"Developmental disorders","Exposed to Eating disorders",5.96035772351452
"Developmental disorders","Exposed to Eating disorders",5.71876401071622
"Developmental disorders","Exposed to Eating disorders",12.9611328711342
"Developmental disorders","Exposed to Eating disorders",49.7200066305348
"Developmental disorders","Exposed to Eating disorders",17.6066311329124
"Developmental disorders","Exposed to Eating disorders",6.34861386436694
"Developmental disorders","Exposed to Eating disorders",16.988582486868
"Developmental disorders","Exposed to Eating disorders",8.30206268340135
"Developmental disorders","Exposed to Eating disorders",3.43063336963049
"Developmental disorders","Exposed to Eating disorders",5.99062291974461
"Developmental disorders","Exposed to Eating disorders",2.825306064088
"Developmental disorders","Exposed to Eating disorders",3.10149638541775
"Developmental disorders","Exposed to Eating disorders",5.60418701714795
"Developmental disorders","Exposed to Eating disorders",2.33204841634801
"Developmental disorders","Exposed to Eating disorders",3.39918263074945
"Developmental disorders","Exposed to Eating disorders",8.47860558032284
"Developmental disorders","Exposed to Eating disorders",9.67248541782224
"Developmental disorders","Exposed to Eating disorders",12.2108402219312
"Developmental disorders","Exposed to Eating disorders",5.4558127503407
"Developmental disorders","Exposed to Eating disorders",5.64818356190441
"Developmental disorders","Exposed to Personality disorders",46.2410300368753
"Developmental disorders","Exposed to Personality disorders",7.15003963466255
"Developmental disorders","Exposed to Personality disorders",1.83865997161005
"Developmental disorders","Exposed to Personality disorders",11.591843450884
"Developmental disorders","Exposed to Personality disorders",1.74128671270721
"Developmental disorders","Exposed to Personality disorders",10.6284758485569
"Developmental disorders","Exposed to Personality disorders",1.58005503703712
"Developmental disorders","Exposed to Personality disorders",8.82303839566231
"Developmental disorders","Exposed to Personality disorders",9.91370357981308
"Developmental disorders","Exposed to Personality disorders",2.10182881493106
"Developmental disorders","Exposed to Personality disorders",3.05643407051864
"Developmental disorders","Exposed to Personality disorders",12.4395647654646
"Developmental disorders","Exposed to Personality disorders",3.16027231652064
"Developmental disorders","Exposed to Personality disorders",8.10670421334891
"Developmental disorders","Exposed to Personality disorders",12.4112733410448
"Developmental disorders","Exposed to Personality disorders",2.47052532447509
"Developmental disorders","Exposed to Personality disorders",2.5512328680517
"Developmental disorders","Exposed to Personality disorders",5.68089675685863
"Developmental disorders","Exposed to Personality disorders",45.731255869597
"Developmental disorders","Exposed to Personality disorders",11.9978431963923
"Developmental disorders","Exposed to Personality disorders",1.53327984419834
"Developmental disorders","Exposed to Personality disorders",11.2081399996134
"Developmental disorders","Exposed to Personality disorders",1.48301887403006
"Developmental disorders","Exposed to Personality disorders",9.87858714484327
"Developmental disorders","Exposed to Personality disorders",1.43809760138035
"Developmental disorders","Exposed to Personality disorders",11.5130894368828
"Developmental disorders","Exposed to Personality disorders",2.02016370457862
"Developmental disorders","Exposed to Personality disorders",13.1808233925187
"Developmental disorders","Exposed to Personality disorders",2.80098012339593
"Developmental disorders","Exposed to Personality disorders",8.93423922954695
"Developmental disorders","Exposed to Personality disorders",3.01986733012614
"Developmental disorders","Exposed to Personality disorders",2.26452752739731
"Developmental disorders","Exposed to Personality disorders",2.26460730810743
"Developmental disorders","Exposed to Personality disorders",13.6794964184496
"Developmental disorders","Exposed to Personality disorders",4.67132566637257
"Developmental disorders","Exposed to Personality disorders",45.4010485229602
"Developmental disorders","Exposed to Personality disorders",1.31651968188238
"Developmental disorders","Exposed to Personality disorders",12.4493598012222
"Developmental disorders","Exposed to Personality disorders",11.8551289888233
"Developmental disorders","Exposed to Personality disorders",1.29155585399306
"Developmental disorders","Exposed to Personality disorders",11.1544798780746
"Developmental disorders","Exposed to Personality disorders",1.31833455602016
"Developmental disorders","Exposed to Personality disorders",13.7164206130663
"Developmental disorders","Exposed to Personality disorders",1.94122640331639
"Developmental disorders","Exposed to Personality disorders",2.52170018343982
"Developmental disorders","Exposed to Personality disorders",14.3103764499883
"Developmental disorders","Exposed to Personality disorders",10.5746793187028
"Developmental disorders","Exposed to Personality disorders",2.83703927619148
"Developmental disorders","Exposed to Personality disorders",2.01447321609261
"Developmental disorders","Exposed to Personality disorders",15.3380013905022
"Developmental disorders","Exposed to Personality disorders",2.07772584120414
"Developmental disorders","Exposed to Intellectual Disabilities",134.362329185172
"Developmental disorders","Exposed to Intellectual Disabilities",34.9134275930633
"Developmental disorders","Exposed to Intellectual Disabilities",1.72062326747821
"Developmental disorders","Exposed to Intellectual Disabilities",6.34821137500699
"Developmental disorders","Exposed to Intellectual Disabilities",2.54548560686667
"Developmental disorders","Exposed to Intellectual Disabilities",8.91314006757127
"Developmental disorders","Exposed to Intellectual Disabilities",2.43574503759479
"Developmental disorders","Exposed to Intellectual Disabilities",7.52467258959505
"Developmental disorders","Exposed to Intellectual Disabilities",4.3873960666562
"Developmental disorders","Exposed to Intellectual Disabilities",10.399801297966
"Developmental disorders","Exposed to Intellectual Disabilities",17.3317018249572
"Developmental disorders","Exposed to Intellectual Disabilities",9.4191768354666
"Developmental disorders","Exposed to Intellectual Disabilities",42.6836823146569
"Developmental disorders","Exposed to Intellectual Disabilities",25.7840040090736
"Developmental disorders","Exposed to Intellectual Disabilities",19.5551152143422
"Developmental disorders","Exposed to Intellectual Disabilities",6.72637994015329
"Developmental disorders","Exposed to Intellectual Disabilities",6.62172228493749
"Developmental disorders","Exposed to Intellectual Disabilities",37.2848359092342
"Developmental disorders","Exposed to Intellectual Disabilities",151.558577441722
"Developmental disorders","Exposed to Intellectual Disabilities",7.59499896671751
"Developmental disorders","Exposed to Intellectual Disabilities",1.96079746423279
"Developmental disorders","Exposed to Intellectual Disabilities",10.2607188434216
"Developmental disorders","Exposed to Intellectual Disabilities",2.81801856088438
"Developmental disorders","Exposed to Intellectual Disabilities",2.78064023069779
"Developmental disorders","Exposed to Intellectual Disabilities",8.80633280850948
"Developmental disorders","Exposed to Intellectual Disabilities",5.03335218243302
"Developmental disorders","Exposed to Intellectual Disabilities",12.0537666963543
"Developmental disorders","Exposed to Intellectual Disabilities",10.4282565729253
"Developmental disorders","Exposed to Intellectual Disabilities",19.2147766458152
"Developmental disorders","Exposed to Intellectual Disabilities",50.6906106922516
"Developmental disorders","Exposed to Intellectual Disabilities",30.1306130570621
"Developmental disorders","Exposed to Intellectual Disabilities",22.6406281932111
"Developmental disorders","Exposed to Intellectual Disabilities",7.55915188972842
"Developmental disorders","Exposed to Intellectual Disabilities",7.36635491699375
"Developmental disorders","Exposed to Intellectual Disabilities",229.325341374431
"Developmental disorders","Exposed to Intellectual Disabilities",45.5774920833948
"Developmental disorders","Exposed to Intellectual Disabilities",13.4074590820491
"Developmental disorders","Exposed to Intellectual Disabilities",2.84437170112773
"Developmental disorders","Exposed to Intellectual Disabilities",3.89355763966475
"Developmental disorders","Exposed to Intellectual Disabilities",16.760134163433
"Developmental disorders","Exposed to Intellectual Disabilities",15.6283457390549
"Developmental disorders","Exposed to Intellectual Disabilities",4.3692090617859
"Developmental disorders","Exposed to Intellectual Disabilities",21.5072094030895
"Developmental disorders","Exposed to Intellectual Disabilities",8.47286072861068
"Developmental disorders","Exposed to Intellectual Disabilities",15.4807187815458
"Developmental disorders","Exposed to Intellectual Disabilities",28.8712502806796
"Developmental disorders","Exposed to Intellectual Disabilities",82.9779574803445
"Developmental disorders","Exposed to Intellectual Disabilities",46.4059136284362
"Developmental disorders","Exposed to Intellectual Disabilities",10.4640199369229
"Developmental disorders","Exposed to Intellectual Disabilities",11.1853624564454
"Developmental disorders","Exposed to Intellectual Disabilities",38.5386486962016
"Developmental disorders","Exposed to Behavioral disorders",114.348922774468
"Developmental disorders","Exposed to Behavioral disorders",71.3555195695883
"Developmental disorders","Exposed to Behavioral disorders",7.10073926174819
"Developmental disorders","Exposed to Behavioral disorders",11.1572900454816
"Developmental disorders","Exposed to Behavioral disorders",8.71849821466576
"Developmental disorders","Exposed to Behavioral disorders",5.74517630928271
"Developmental disorders","Exposed to Behavioral disorders",5.3220943462959
"Developmental disorders","Exposed to Behavioral disorders",7.31723482164979
"Developmental disorders","Exposed to Behavioral disorders",8.49474553503379
"Developmental disorders","Exposed to Behavioral disorders",7.57176199043668
"Developmental disorders","Exposed to Behavioral disorders",9.96920558243334
"Developmental disorders","Exposed to Behavioral disorders",8.91518765100075
"Developmental disorders","Exposed to Behavioral disorders",17.302934302805
"Developmental disorders","Exposed to Behavioral disorders",11.8200140424289
"Developmental disorders","Exposed to Behavioral disorders",17.7760154136247
"Developmental disorders","Exposed to Behavioral disorders",13.1199726642993
"Developmental disorders","Exposed to Behavioral disorders",13.3004876504112
"Developmental disorders","Exposed to Behavioral disorders",129.904075848358
"Developmental disorders","Exposed to Behavioral disorders",72.0186778530793
"Developmental disorders","Exposed to Behavioral disorders",7.25739174128487
"Developmental disorders","Exposed to Behavioral disorders",12.7318394578787
"Developmental disorders","Exposed to Behavioral disorders",10.4235315578157
"Developmental disorders","Exposed to Behavioral disorders",6.24450639236677
"Developmental disorders","Exposed to Behavioral disorders",6.04563243639735
"Developmental disorders","Exposed to Behavioral disorders",8.86951929165483
"Developmental disorders","Exposed to Behavioral disorders",9.62838397305868
"Developmental disorders","Exposed to Behavioral disorders",8.30936672844303
"Developmental disorders","Exposed to Behavioral disorders",11.1668738084354
"Developmental disorders","Exposed to Behavioral disorders",10.1593117630642
"Developmental disorders","Exposed to Behavioral disorders",12.9446373741599
"Developmental disorders","Exposed to Behavioral disorders",18.5784870292978
"Developmental disorders","Exposed to Behavioral disorders",14.3703721865131
"Developmental disorders","Exposed to Behavioral disorders",14.1606727821419
"Developmental disorders","Exposed to Behavioral disorders",20.8592709646548
"Developmental disorders","Exposed to Behavioral disorders",197.126982046013
"Developmental disorders","Exposed to Behavioral disorders",74.4280137598484
"Developmental disorders","Exposed to Behavioral disorders",19.7454305495802
"Developmental disorders","Exposed to Behavioral disorders",7.78652830434291
"Developmental disorders","Exposed to Behavioral disorders",8.02896878971141
"Developmental disorders","Exposed to Behavioral disorders",18.7625994985597
"Developmental disorders","Exposed to Behavioral disorders",9.22987771701879
"Developmental disorders","Exposed to Behavioral disorders",17.5590133628045
"Developmental disorders","Exposed to Behavioral disorders",16.7618588699731
"Developmental disorders","Exposed to Behavioral disorders",12.3845459377954
"Developmental disorders","Exposed to Behavioral disorders",17.4685758312229
"Developmental disorders","Exposed to Behavioral disorders",17.8525097395924
"Developmental disorders","Exposed to Behavioral disorders",18.3655678679559
"Developmental disorders","Exposed to Behavioral disorders",24.7729764552902
"Developmental disorders","Exposed to Behavioral disorders",37.1164437804436
"Developmental disorders","Exposed to Behavioral disorders",18.7899227088962
"Developmental disorders","Exposed to Behavioral disorders",18.4489157163857
"Behavioral disorders","Exposed to Organic disorders",58.6042605751154
"Behavioral disorders","Exposed to Organic disorders",10.5531479573797
"Behavioral disorders","Exposed to Organic disorders",9.78490801313431
"Behavioral disorders","Exposed to Organic disorders",9.64128597864687
"Behavioral disorders","Exposed to Organic disorders",8.20541580266785
"Behavioral disorders","Exposed to Organic disorders",7.28405053754803
"Behavioral disorders","Exposed to Organic disorders",4.13018665141939
"Behavioral disorders","Exposed to Organic disorders",12.3817584902438
"Behavioral disorders","Exposed to Organic disorders",2.01152045221587
"Behavioral disorders","Exposed to Organic disorders",1.36776308401133
"Behavioral disorders","Exposed to Organic disorders",61.759530272734
"Behavioral disorders","Exposed to Organic disorders",9.34846351639828
"Behavioral disorders","Exposed to Organic disorders",7.81380780427438
"Behavioral disorders","Exposed to Organic disorders",12.2986942720568
"Behavioral disorders","Exposed to Organic disorders",10.0629684932874
"Behavioral disorders","Exposed to Organic disorders",9.09643610500098
"Behavioral disorders","Exposed to Organic disorders",8.29609481612956
"Behavioral disorders","Exposed to Organic disorders",2.38131793828673
"Behavioral disorders","Exposed to Organic disorders",13.9900015574034
"Behavioral disorders","Exposed to Organic disorders",1.7025445055635
"Behavioral disorders","Exposed to Organic disorders",69.8902391997005
"Behavioral disorders","Exposed to Organic disorders",18.0658732001112
"Behavioral disorders","Exposed to Organic disorders",14.1857820652785
"Behavioral disorders","Exposed to Organic disorders",13.0726374308672
"Behavioral disorders","Exposed to Organic disorders",14.8284124422783
"Behavioral disorders","Exposed to Organic disorders",17.5238235350558
"Behavioral disorders","Exposed to Organic disorders",3.2643230308833
"Behavioral disorders","Exposed to Organic disorders",2.61943501136184
"Behavioral disorders","Exposed to Substance use",35.3773611490901
"Behavioral disorders","Exposed to Substance use",116.50615450739
"Behavioral disorders","Exposed to Substance use",23.0067488235798
"Behavioral disorders","Exposed to Substance use",7.13026856059887
"Behavioral disorders","Exposed to Substance use",17.7116780702109
"Behavioral disorders","Exposed to Substance use",5.67881906485801
"Behavioral disorders","Exposed to Substance use",14.187603636638
"Behavioral disorders","Exposed to Substance use",4.94115149405629
"Behavioral disorders","Exposed to Substance use",13.8314681922178
"Behavioral disorders","Exposed to Substance use",5.52988599727075
"Behavioral disorders","Exposed to Substance use",6.50470720376085
"Behavioral disorders","Exposed to Substance use",13.8862994085625
"Behavioral disorders","Exposed to Substance use",7.02187516577554
"Behavioral disorders","Exposed to Substance use",11.5948565625338
"Behavioral disorders","Exposed to Substance use",8.36629722399433
"Behavioral disorders","Exposed to Substance use",8.47615053165499
"Behavioral disorders","Exposed to Substance use",22.3976557641884
"Behavioral disorders","Exposed to Substance use",31.2290765021121
"Behavioral disorders","Exposed to Substance use",121.187738375699
"Behavioral disorders","Exposed to Substance use",6.38573055293212
"Behavioral disorders","Exposed to Substance use",24.3238487718898
"Behavioral disorders","Exposed to Substance use",5.28594705472659
"Behavioral disorders","Exposed to Substance use",19.1815235383544
"Behavioral disorders","Exposed to Substance use",15.5489777979769
"Behavioral disorders","Exposed to Substance use",4.66925299200229
"Behavioral disorders","Exposed to Substance use",16.3870518229193
"Behavioral disorders","Exposed to Substance use",5.66931217013995
"Behavioral disorders","Exposed to Substance use",15.4685124053985
"Behavioral disorders","Exposed to Substance use",6.37399416144962
"Behavioral disorders","Exposed to Substance use",7.10773835725719
"Behavioral disorders","Exposed to Substance use",13.1451227987732
"Behavioral disorders","Exposed to Substance use",8.02420340568518
"Behavioral disorders","Exposed to Substance use",24.6013396801946
"Behavioral disorders","Exposed to Substance use",7.86663894958965
"Behavioral disorders","Exposed to Substance use",134.826895487894
"Behavioral disorders","Exposed to Substance use",23.6531760549613
"Behavioral disorders","Exposed to Substance use",28.2899014006536
"Behavioral disorders","Exposed to Substance use",5.02941713669136
"Behavioral disorders","Exposed to Substance use",4.54873057713264
"Behavioral disorders","Exposed to Substance use",23.7505360321335
"Behavioral disorders","Exposed to Substance use",4.15163652548496
"Behavioral disorders","Exposed to Substance use",19.9876763273033
"Behavioral disorders","Exposed to Substance use",6.032094517924
"Behavioral disorders","Exposed to Substance use",25.4177030061339
"Behavioral disorders","Exposed to Substance use",21.1361786468775
"Behavioral disorders","Exposed to Substance use",6.13525719586179
"Behavioral disorders","Exposed to Substance use",7.35437518947771
"Behavioral disorders","Exposed to Substance use",18.2939480957117
"Behavioral disorders","Exposed to Substance use",31.7726831443956
"Behavioral disorders","Exposed to Substance use",6.91670638222122
"Behavioral disorders","Exposed to Substance use",7.14662630573414
"Behavioral disorders","Exposed to Schizophrenia and related",48.3038515637517
"Behavioral disorders","Exposed to Schizophrenia and related",6.63412047105192
"Behavioral disorders","Exposed to Schizophrenia and related",1.40435113431378
"Behavioral disorders","Exposed to Schizophrenia and related",9.99162557856518
"Behavioral disorders","Exposed to Schizophrenia and related",1.21833911490691
"Behavioral disorders","Exposed to Schizophrenia and related",8.35462936331549
"Behavioral disorders","Exposed to Schizophrenia and related",5.800775990102
"Behavioral disorders","Exposed to Schizophrenia and related",0.924447451207758
"Behavioral disorders","Exposed to Schizophrenia and related",5.81111463418744
"Behavioral disorders","Exposed to Schizophrenia and related",1.10016759798171
"Behavioral disorders","Exposed to Schizophrenia and related",1.2988902551288
"Behavioral disorders","Exposed to Schizophrenia and related",5.54589991116753
"Behavioral disorders","Exposed to Schizophrenia and related",4.56384011675331
"Behavioral disorders","Exposed to Schizophrenia and related",1.58090030808581
"Behavioral disorders","Exposed to Schizophrenia and related",1.5960352097003
"Behavioral disorders","Exposed to Schizophrenia and related",1.65128818253562
"Behavioral disorders","Exposed to Schizophrenia and related",8.95137543171048
"Behavioral disorders","Exposed to Schizophrenia and related",7.63100382841646
"Behavioral disorders","Exposed to Schizophrenia and related",61.423328132088
"Behavioral disorders","Exposed to Schizophrenia and related",1.65760771932355
"Behavioral disorders","Exposed to Schizophrenia and related",12.9882123004582
"Behavioral disorders","Exposed to Schizophrenia and related",1.26902580064105
"Behavioral disorders","Exposed to Schizophrenia and related",9.51577264225027
"Behavioral disorders","Exposed to Schizophrenia and related",1.01745566001067
"Behavioral disorders","Exposed to Schizophrenia and related",6.82394192671479
"Behavioral disorders","Exposed to Schizophrenia and related",1.20891084965321
"Behavioral disorders","Exposed to Schizophrenia and related",6.6851329622694
"Behavioral disorders","Exposed to Schizophrenia and related",6.67545655700195
"Behavioral disorders","Exposed to Schizophrenia and related",1.54189133116164
"Behavioral disorders","Exposed to Schizophrenia and related",2.08739371191775
"Behavioral disorders","Exposed to Schizophrenia and related",6.0729482769928
"Behavioral disorders","Exposed to Schizophrenia and related",11.1807975232569
"Behavioral disorders","Exposed to Schizophrenia and related",1.93224040252873
"Behavioral disorders","Exposed to Schizophrenia and related",1.91596405704189
"Behavioral disorders","Exposed to Schizophrenia and related",9.02450450302659
"Behavioral disorders","Exposed to Schizophrenia and related",84.5057770937907
"Behavioral disorders","Exposed to Schizophrenia and related",18.3347121148306
"Behavioral disorders","Exposed to Schizophrenia and related",2.01698834384701
"Behavioral disorders","Exposed to Schizophrenia and related",1.34587397827434
"Behavioral disorders","Exposed to Schizophrenia and related",11.6436468907682
"Behavioral disorders","Exposed to Schizophrenia and related",8.85723465313765
"Behavioral disorders","Exposed to Schizophrenia and related",1.17197103888438
"Behavioral disorders","Exposed to Schizophrenia and related",8.56092118984841
"Behavioral disorders","Exposed to Schizophrenia and related",1.41013383736152
"Behavioral disorders","Exposed to Schizophrenia and related",9.10627831172697
"Behavioral disorders","Exposed to Schizophrenia and related",2.03707411302082
"Behavioral disorders","Exposed to Schizophrenia and related",9.18092351192431
"Behavioral disorders","Exposed to Schizophrenia and related",3.09549088693215
"Behavioral disorders","Exposed to Schizophrenia and related",15.6599625638335
"Behavioral disorders","Exposed to Schizophrenia and related",2.47829486681546
"Behavioral disorders","Exposed to Schizophrenia and related",2.40320215666226
"Behavioral disorders","Exposed to Mood disorders",85.5390844874931
"Behavioral disorders","Exposed to Mood disorders",24.2054908002808
"Behavioral disorders","Exposed to Mood disorders",14.9565241105732
"Behavioral disorders","Exposed to Mood disorders",4.26915834964175
"Behavioral disorders","Exposed to Mood disorders",3.55154279776585
"Behavioral disorders","Exposed to Mood disorders",12.269065568054
"Behavioral disorders","Exposed to Mood disorders",9.57721078692302
"Behavioral disorders","Exposed to Mood disorders",2.86536258821465
"Behavioral disorders","Exposed to Mood disorders",10.0181996112855
"Behavioral disorders","Exposed to Mood disorders",3.07452125590167
"Behavioral disorders","Exposed to Mood disorders",10.6805272468918
"Behavioral disorders","Exposed to Mood disorders",3.36052294413442
"Behavioral disorders","Exposed to Mood disorders",2.46623515727741
"Behavioral disorders","Exposed to Mood disorders",7.04867531085914
"Behavioral disorders","Exposed to Mood disorders",18.3272917253547
"Behavioral disorders","Exposed to Mood disorders",5.43023982697013
"Behavioral disorders","Exposed to Mood disorders",5.46656309529531
"Behavioral disorders","Exposed to Mood disorders",27.2429725560749
"Behavioral disorders","Exposed to Mood disorders",95.4385228111866
"Behavioral disorders","Exposed to Mood disorders",5.40327256195565
"Behavioral disorders","Exposed to Mood disorders",18.6360522935364
"Behavioral disorders","Exposed to Mood disorders",14.1653989871727
"Behavioral disorders","Exposed to Mood disorders",4.20119202290982
"Behavioral disorders","Exposed to Mood disorders",3.67975693600205
"Behavioral disorders","Exposed to Mood disorders",11.9040835891014
"Behavioral disorders","Exposed to Mood disorders",3.92601218689505
"Behavioral disorders","Exposed to Mood disorders",12.1146782993085
"Behavioral disorders","Exposed to Mood disorders",13.3739301393309
"Behavioral disorders","Exposed to Mood disorders",4.55213339001138
"Behavioral disorders","Exposed to Mood disorders",9.50540610086165
"Behavioral disorders","Exposed to Mood disorders",3.65062249635683
"Behavioral disorders","Exposed to Mood disorders",6.69930573911313
"Behavioral disorders","Exposed to Mood disorders",21.7221961101892
"Behavioral disorders","Exposed to Mood disorders",6.71940897151661
"Behavioral disorders","Exposed to Mood disorders",30.4959168231337
"Behavioral disorders","Exposed to Mood disorders",105.615622429134
"Behavioral disorders","Exposed to Mood disorders",6.56164084178494
"Behavioral disorders","Exposed to Mood disorders",22.235199583086
"Behavioral disorders","Exposed to Mood disorders",16.102178928386
"Behavioral disorders","Exposed to Mood disorders",4.89805799986358
"Behavioral disorders","Exposed to Mood disorders",14.2887312194816
"Behavioral disorders","Exposed to Mood disorders",4.56621575723811
"Behavioral disorders","Exposed to Mood disorders",4.87280769639809
"Behavioral disorders","Exposed to Mood disorders",14.2468538516742
"Behavioral disorders","Exposed to Mood disorders",16.0989588146224
"Behavioral disorders","Exposed to Mood disorders",5.93337801963069
"Behavioral disorders","Exposed to Mood disorders",5.1504351178007
"Behavioral disorders","Exposed to Mood disorders",12.1154778944626
"Behavioral disorders","Exposed to Mood disorders",8.07368413167294
"Behavioral disorders","Exposed to Mood disorders",8.07187986490383
"Behavioral disorders","Exposed to Mood disorders",25.1759632490561
