outcome;outcome2;exposure;exposure2;model;sex;N0;personyears0;cases0;N1;personyears1;cases1;HR;CI_left;CI_right 
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_time_after_expo_4;men;2945979;41312427.720447;22361;24633;49267.1150160941;8;11.690184990056;5.82295262575405;23.4692661756
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_adjusted_time_after_expo_4;men;2945979;41312427.720447;22361;24633;49267.1150160941;8;1.69295103381349;0.842622563314718;3.40138435364885
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_adjusted_time_after_expo_5;men;2945979;41312427.720447;22361;12659;35720.5091623625;9;1.80518101125395;0.933307734129997;3.49153699709718
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_time_after_expo_5;men;2945979;41312427.720447;22361;12659;35720.5091623625;9;14.1013706234969;7.30780320030122;27.2104554557551
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_time_after_expo_6;men;2945979;41312427.720447;22361;5493;17018.298375627;6;18.6143315971514;8.32225780742053;41.6345358226898
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_adjusted_time_after_expo_6;men;2945979;41312427.720447;22361;5493;17018.298375627;6;2.44351004835712;1.08869488914821;5.48431100020472
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_time_after_expo_7;men;2945979;41312427.720447;22361;5290;37861.1510891534;3;8.33237475346932;2.66718912165769;26.0305759604713
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_adjusted_time_after_expo_7;men;2945979;41312427.720447;22361;5290;37861.1510891534;3;1.72868893471902;0.553284135451866;5.40114064644088
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_kessler_prev;men;2945979;41312427.720447;22361;44598;195450.894868605;43;2.36792527415154;1.73867278072139;3.22491394938572
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_basic_confounders;men;2945979;41312427.720447;22361;44598;195450.894868605;43;16.2045553961014;11.9001769250504;22.0658581161563
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_kessler_prev_interactions;men;2945979;41312427.720447;22361;44598;195450.894868605;43;3.13596361480821;2.30636893109836;4.26396126864125
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;adjusted_time_after_expo_1;persons;5913542;83225677.9921309;30356;86598;39872.4787053249;19;12.2000188887963;7.71450734470634;19.2935795166647
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;time_after_expo_1;persons;5913542;83225677.9921309;30356;86598;39872.4787053249;19;78.9300170709577;49.8022411873839;125.093719605532
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;time_after_expo_2;persons;5913542;83225677.9921309;30356;77764;36252.3019163111;;;;
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;adjusted_time_after_expo_2;persons;5913542;83225677.9921309;30356;77764;36252.3019163111;;;;
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;time_after_expo_3;persons;5913542;83225677.9921309;30356;72788;63748.3178830752;6;15.2504330595841;6.8129132834993;34.1374825756476
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;adjusted_time_after_expo_3;persons;5913542;83225677.9921309;30356;72788;63748.3178830752;6;2.34943313521353;1.050980153892;5.25208400596165
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;time_after_expo_4;persons;5913542;83225677.9921309;30356;63788;130137.865536343;11;12.332731185661;6.78667750246262;22.4110042716168
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;adjusted_time_after_expo_4;persons;5913542;83225677.9921309;30356;63788;130137.865536343;11;1.82265068159724;1.00407525573667;3.30857222916976
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;time_after_expo_5;persons;5913542;83225677.9921309;30356;33581;91552.5615989223;14;17.0039437084099;10.0139656931714;28.8730868966264
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;adjusted_time_after_expo_5;persons;5913542;83225677.9921309;30356;33581;91552.5615989223;14;2.26117032009287;1.32991264282357;3.84453162698985
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;time_after_expo_6;persons;5913542;83225677.9921309;30356;12656;36945.8538363651;9;21.5978635483584;11.171127248754;41.7565478815522
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;adjusted_time_after_expo_6;persons;5913542;83225677.9921309;30356;12656;36945.8538363651;9;2.95578214170643;1.52470467007987;5.7300592309283
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;time_after_expo_7;persons;5913542;83225677.9921309;30356;11648;88364.9668987201;6;11.7554210482242;5.22328916046414;26.4564950887674
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;adjusted_time_after_expo_7;persons;5913542;83225677.9921309;30356;11648;88364.9668987201;6;2.35847150066626;1.04838536795855;5.3056709769674
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;kessler_prev_interactions;persons;5913542;83225677.9921309;30356;108587;486874.346375061;67;3.47546575412649;2.70312600827573;4.46847915011216
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;basic_confounders;persons;5913542;83225677.9921309;30356;108587;486874.346375061;67;19.1606117398472;14.8566534474873;24.7114226324813
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;kessler_prev;persons;5913542;83225677.9921309;30356;108587;486874.346375061;67;2.8744231194177;2.23529948003397;3.69628693749681
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_adjusted_time_after_expo_1;women;2967563;41913250.2716839;7995;50952;23688.7617467433;7;20.4692651468802;9.6890469744215;43.243759345929
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_time_after_expo_1;women;2967563;41913250.2716839;7995;50952;23688.7617467433;7;127.739278509472;60.0365339842759;271.789895106103
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_adjusted_time_after_expo_2;women;2967563;41913250.2716839;7995;46534;21808.4703495771;;;;
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_time_after_expo_2;women;2967563;41913250.2716839;7995;46534;21808.4703495771;;;;
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_adjusted_time_after_expo_3;women;2967563;41913250.2716839;7995;44003;38792.0451830227;;;;
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_time_after_expo_3;women;2967563;41913250.2716839;7995;44003;38792.0451830227;;;;
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_time_after_expo_4;women;2967563;41913250.2716839;7995;39155;80870.7505202486;3;14.9345317701773;4.77829156135909;46.6778212108502
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_adjusted_time_after_expo_4;women;2967563;41913250.2716839;7995;39155;80870.7505202486;3;2.29412209289467;0.736619840616474;7.14479285909929
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_adjusted_time_after_expo_5;women;2967563;41913250.2716839;7995;20922;55832.0524365597;5;4.11447852210425;1.70400979218856;9.93476304330059
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_time_after_expo_5;women;2967563;41913250.2716839;7995;20922;55832.0524365597;5;27.550723593752;11.3956269569448;66.6082150115261
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_time_after_expo_6;women;2967563;41913250.2716839;7995;7163;19927.5554607381;3;32.0914262678375;10.3094298066094;99.8949174903735
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_adjusted_time_after_expo_6;women;2967563;41913250.2716839;7995;7163;19927.5554607381;3;5.04828963610279;1.62133912624684;15.718629025488
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_time_after_expo_7;women;2967563;41913250.2716839;7995;6358;50503.8158095667;3;20.3945314757473;6.51858297866594;63.8078728884065
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_adjusted_time_after_expo_7;women;2967563;41913250.2716839;7995;6358;50503.8158095667;3;3.8003919266271;1.21496104306697;11.8876065026031
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_basic_confounders;women;2967563;41913250.2716839;7995;63989;291423.451506456;24;29.2788759889287;19.2854353529454;44.4507766346142
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_kessler_prev_interactions;women;2967563;41913250.2716839;7995;63989;291423.451506456;24;4.3437038247453;2.8765267770525;6.55921685402846
D81;Developmental disorders;expo_D00;Exposed to Organic disorders;sex_kessler_prev;women;2967563;41913250.2716839;7995;63989;291423.451506456;24;4.67313101538102;3.09490454525489;7.05616382269311
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_1;men;2914821;40678347.5308204;22039;46653;22443.5453830125;119;21.758733126427;18.1527893534369;26.0809762097215
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_1;men;2914821;40678347.5308204;22039;46653;22443.5453830125;119;4.32594537364637;3.60692569042063;5.18829745383252
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_2;men;2914821;40678347.5308204;22039;45924;22178.7292312299;33;1.37812746732407;0.978596726796149;1.94077423742362
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_2;men;2914821;40678347.5308204;22039;45924;22178.7292312299;33;6.70151955543165;4.76010880996115;9.43473482325699
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_3;men;2914821;40678347.5308204;22039;46511;43432.7075005615;39;4.62979921005957;3.37902846346394;6.34355139568566
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_3;men;2914821;40678347.5308204;22039;46511;43432.7075005615;39;0.994462210402319;0.72558520182564;1.36297582341807
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_4;men;2914821;40678347.5308204;22039;50006;122400.907343364;71;3.97823677588871;3.1466743075569;5.02955383943788
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_4;men;2914821;40678347.5308204;22039;50006;122400.907343364;71;0.96378579829565;0.762010913951126;1.2189891876745
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_5;men;2914821;40678347.5308204;22039;44592;166971.40113781;50;0.904426706040528;0.683597701771785;1.19659218350093
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_5;men;2914821;40678347.5308204;22039;44592;166971.40113781;50;3.1330284729272;2.36922073303324;4.1430784710404
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_6;men;2914821;40678347.5308204;22039;34483;123842.580574894;29;3.70883347517424;2.57054529456106;5.35117812383145
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_6;men;2914821;40678347.5308204;22039;34483;123842.580574894;29;1.25916842132086;0.87214097543272;1.8179459031437
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_7;men;2914821;40678347.5308204;22039;38657;328261.213324351;24;1.1680100630571;0.778386514752872;1.75266076884154
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_7;men;2914821;40678347.5308204;22039;38657;328261.213324351;24;2.46022192674695;1.64100614282118;3.68840296870605
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_basic_confounders;men;2914821;40678347.5308204;22039;86264;829531.084495223;365;5.27866698034735;4.7435606329074;5.87413701347188
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_kessler_prev_interactions;men;2914821;40678347.5308204;22039;86264;829531.084495223;365;1.2990658639724;1.16616777056239;1.44710920807262
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_kessler_prev;men;2914821;40678347.5308204;22039;86264;829531.084495223;365;1.39743310880008;1.25492140227372;1.55612876633743
D81;Developmental disorders;expo_D10;Exposed to Substance use;adjusted_time_after_expo_1;persons;5871211;82382796.4140659;29972;71936;34676.9728195145;141;3.76326375184954;3.18413041902906;4.44773052678638
D81;Developmental disorders;expo_D10;Exposed to Substance use;time_after_expo_1;persons;5871211;82382796.4140659;29972;71936;34676.9728195145;141;21.2856619891169;18.0202090851966;25.1428495736564
D81;Developmental disorders;expo_D10;Exposed to Substance use;adjusted_time_after_expo_2;persons;5871211;82382796.4140659;29972;70958;34292.6434763081;39;1.20054876928723;0.876171088510193;1.64501815494489
D81;Developmental disorders;expo_D10;Exposed to Substance use;time_after_expo_2;persons;5871211;82382796.4140659;29972;70958;34292.6434763081;39;6.55014967152112;4.78164222140588;8.97274591713672
D81;Developmental disorders;expo_D10;Exposed to Substance use;adjusted_time_after_expo_3;persons;5871211;82382796.4140659;29972;71946;67258.7765850739;50;0.94610378182635;0.716085547481391;1.25000758517527
D81;Developmental disorders;expo_D10;Exposed to Substance use;time_after_expo_3;persons;5871211;82382796.4140659;29972;71946;67258.7765850739;50;4.92265589050634;3.7268260681882;6.50219263602967
D81;Developmental disorders;expo_D10;Exposed to Substance use;adjusted_time_after_expo_4;persons;5871211;82382796.4140659;29972;77763;190490.018481923;88;0.89081856767143;0.721219653919341;1.10029963298383
D81;Developmental disorders;expo_D10;Exposed to Substance use;time_after_expo_4;persons;5871211;82382796.4140659;29972;77763;190490.018481923;88;4.12651943565196;3.34193557402526;5.09529949804013
D81;Developmental disorders;expo_D10;Exposed to Substance use;adjusted_time_after_expo_5;persons;5871211;82382796.4140659;29972;70006;262194.859914665;67;0.914639527815779;0.717805493234416;1.16544868175016
D81;Developmental disorders;expo_D10;Exposed to Substance use;time_after_expo_5;persons;5871211;82382796.4140659;29972;70006;262194.859914665;67;3.54727002284511;2.78501020359998;4.51816104612839
D81;Developmental disorders;expo_D10;Exposed to Substance use;adjusted_time_after_expo_6;persons;5871211;82382796.4140659;29972;54851;196455.784355117;35;1.16522781819668;0.833772822598785;1.62844821934518
D81;Developmental disorders;expo_D10;Exposed to Substance use;time_after_expo_6;persons;5871211;82382796.4140659;29972;54851;196455.784355117;35;3.80111559014051;2.72153047332412;5.30895386666812
D81;Developmental disorders;expo_D10;Exposed to Substance use;adjusted_time_after_expo_7;persons;5871211;82382796.4140659;29972;62652;544386.868807547;31;1.1401127488319;0.796548185738512;1.6318624576916
D81;Developmental disorders;expo_D10;Exposed to Substance use;time_after_expo_7;persons;5871211;82382796.4140659;29972;62652;544386.868807547;31;2.64758040978474;1.85168794046813;3.7855633625306
D81;Developmental disorders;expo_D10;Exposed to Substance use;kessler_prev_interactions;persons;5871211;82382796.4140659;29972;136305;1329755.92444015;451;1.20373496028473;1.09197770723283;1.32692988603541
D81;Developmental disorders;expo_D10;Exposed to Substance use;basic_confounders;persons;5871211;82382796.4140659;29972;136305;1329755.92444015;451;5.4593323387527;4.95586819468095;6.0139431506551
D81;Developmental disorders;expo_D10;Exposed to Substance use;kessler_prev;persons;5871211;82382796.4140659;29972;136305;1329755.92444015;451;1.29010991478047;1.17064729002301;1.42176350331975
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_1;women;2956390;41704448.8832455;7933;25283;12233.427436502;22;2.21058852282733;1.45352185629352;3.36197326245717
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_1;women;2956390;41704448.8832455;7933;25283;12233.427436502;22;19.03237164148;12.5200244220109;28.9321456643959
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_2;women;2956390;41704448.8832455;7933;25034;12113.9142450782;6;0.703715164905181;0.315922236528074;1.56752192805371
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_2;women;2956390;41704448.8832455;7933;25034;12113.9142450782;6;5.82211967055687;2.61429231796703;12.9660624503708
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_3;women;2956390;41704448.8832455;7933;25435;23826.0690845124;11;0.809048356931408;0.447610440703243;1.46234132256841
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_3;women;2956390;41704448.8832455;7933;25435;23826.0690845124;11;6.34074899827178;3.50884116670434;11.4582267902559
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_4;women;2956390;41704448.8832455;7933;27757;68089.1111385584;17;4.88112633702163;3.03092689323067;7.8607617924333
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_4;women;2956390;41704448.8832455;7933;27757;68089.1111385584;17;0.679758289920981;0.422000118988675;1.09495545599289
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_5;women;2956390;41704448.8832455;7933;25414;95223.4587768548;17;5.7884693750745;3.59293755972891;9.32562204301248
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_5;women;2956390;41704448.8832455;7933;25414;95223.4587768548;17;0.951546274707217;0.590514748166523;1.53330685765337
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_6;women;2956390;41704448.8832455;7933;20368;72613.2037802232;6;4.30602842424882;1.93191371170002;9.59767544385955
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_6;women;2956390;41704448.8832455;7933;20368;72613.2037802232;6;0.861399083782823;0.386364783152123;1.92048658132938
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_time_after_expo_7;women;2956390;41704448.8832455;7933;23995;216125.655483195;7;3.58832134061152;1.70534575783213;7.55040435897081
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_adjusted_time_after_expo_7;women;2956390;41704448.8832455;7933;23995;216125.655483195;7;1.05658894194845;0.501760234601073;2.22492759541879
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_basic_confounders;women;2956390;41704448.8832455;7933;50041;500224.839944924;86;6.37275517741779;5.14491763281416;7.89361685642599
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_kessler_prev;women;2956390;41704448.8832455;7933;50041;500224.839944924;86;0.976398106238234;0.7880712594429;1.20972976801559
D81;Developmental disorders;expo_D10;Exposed to Substance use;sex_kessler_prev_interactions;women;2956390;41704448.8832455;7933;50041;500224.839944924;86;0.922107940640286;0.744191913952706;1.14255884570913
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_1;men;2934824;41083412.4783167;21730;21591;10284.2593134807;310;16.3355236259511;14.5632653045524;18.3234547028811
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_1;men;2934824;41083412.4783167;21730;21591;10284.2593134807;310;91.1874064158666;81.4058402088441;102.144306446813
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_2;men;2934824;41083412.4783167;21730;20886;10041.4605808818;41;2.45438705996901;1.80479216160887;3.33778923040825
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_2;men;2934824;41083412.4783167;21730;20886;10041.4605808818;41;13.4732427482766;9.91213960527705;18.313732189299
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_3;men;2934824;41083412.4783167;21730;20917;19463.1577064152;52;10.0089520746518;7.61877425350728;13.1489814895827
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_3;men;2934824;41083412.4783167;21730;20917;19463.1577064152;52;1.8752231768641;1.42670882154201;2.46473695960445
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_4;men;2934824;41083412.4783167;21730;22007;53815.0692716522;94;1.81055737524935;1.47561374938053;2.22152850666103
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_4;men;2934824;41083412.4783167;21730;22007;53815.0692716522;94;8.84404631619173;7.21184004862917;10.845658627414
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_5;men;2934824;41083412.4783167;21730;20513;75861.4974474139;66;1.83345676927629;1.43625159038614;2.34051175107928
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_5;men;2934824;41083412.4783167;21730;20513;75861.4974474139;66;7.29783843856029;5.7194217814312;9.31185842041553
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_6;men;2934824;41083412.4783167;21730;16902;62863.2358035782;40;2.68842771455285;1.96526890398679;3.67768683548278
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_6;men;2934824;41083412.4783167;21730;16902;62863.2358035782;40;8.40245394924081;6.14472235092621;11.4897351478331
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_7;men;2934824;41083412.4783167;21730;20460;192137.456875515;71;4.95450369349781;3.8935292859603;6.30459026914166
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_7;men;2934824;41083412.4783167;21730;20460;192137.456875515;71;10.8878686332708;8.5681486115022;13.835624094594
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_basic_confounders;men;2934824;41083412.4783167;21730;41942;424466.136998937;674;16.464843322632;15.1924997028021;17.8437433563893
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_kessler_prev;men;2934824;41083412.4783167;21730;41942;424466.136998937;674;3.80568309186019;3.50827608458325;4.12830217647794
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_kessler_prev_interactions;men;2934824;41083412.4783167;21730;41942;424466.136998937;674;3.73398116157119;3.44149760887209;4.05132209856106
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;adjusted_time_after_expo_1;persons;5892272;82840434.4816743;29348;41819;19918.4623785456;500;15.7501344225453;14.363855140501;17.2702057979397
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;time_after_expo_1;persons;5892272;82840434.4816743;29348;41819;19918.4623785456;500;104.170356262389;95.2121844497927;113.971370224734
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;adjusted_time_after_expo_2;persons;5892272;82840434.4816743;29348;40534;19457.0145295307;71;2.56749904278335;2.03109840071701;3.24555980762248
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;time_after_expo_2;persons;5892272;82840434.4816743;29348;40534;19457.0145295307;71;16.6086509303743;13.1494441465834;20.9778666422714
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;time_after_expo_3;persons;5892272;82840434.4816743;29348;40584;37698.2409162363;83;11.5136846789936;9.27438058224149;14.2936699342624
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;adjusted_time_after_expo_3;persons;5892272;82840434.4816743;29348;40584;37698.2409162363;83;1.84914106114372;1.48831660162458;2.29744307110149
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;time_after_expo_4;persons;5892272;82840434.4816743;29348;42894;104000.181525564;153;10.7436920897425;9.15005063151139;12.6148940992395
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;adjusted_time_after_expo_4;persons;5892272;82840434.4816743;29348;42894;104000.181525564;153;1.88016624288706;1.59975207204475;2.2097330971878
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;time_after_expo_5;persons;5892272;82840434.4816743;29348;40610;147758.870319635;110;9.34211619577204;7.72700171655823;11.2948253691058
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;adjusted_time_after_expo_5;persons;5892272;82840434.4816743;29348;40610;147758.870319635;110;1.99466452837704;1.64868439138477;2.41324937723453
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;adjusted_time_after_expo_6;persons;5892272;82840434.4816743;29348;34475;127233.795950296;56;2.46886225743604;1.89268603956629;3.220439480596
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;time_after_expo_6;persons;5892272;82840434.4816743;29348;34475;127233.795950296;56;9.02515880332115;6.92209745812757;11.7671691157031
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;adjusted_time_after_expo_7;persons;5892272;82840434.4816743;29348;43543;416051.291211918;102;4.64829924996623;3.79057119012885;5.7001134745875
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;time_after_expo_7;persons;5892272;82840434.4816743;29348;43543;416051.291211918;102;11.7917118607296;9.63172606832126;14.4360904390532
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;basic_confounders;persons;5892272;82840434.4816743;29348;85955;872117.856831725;1075;19.5252519575804;18.292605616188;20.840960112846
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;kessler_prev;persons;5892272;82840434.4816743;29348;85955;872117.856831725;1075;3.82925244473748;3.58259314182367;4.09289408678537
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;kessler_prev_interactions;persons;5892272;82840434.4816743;29348;85955;872117.856831725;1075;3.82827649267969;3.58211251109215;4.09135694622152
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_1;women;2957448;41757022.0033576;7618;20228;9634.20306506486;190;135.727160787497;117.435207838852;156.868306485342
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_1;women;2957448;41757022.0033576;7618;20228;9634.20306506486;190;14.8718267359758;12.8345915050429;17.2324323978666
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_2;women;2957448;41757022.0033576;7618;19648;9415.55394864886;30;24.3343054090624;16.9959710615887;34.8411054358532
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_2;women;2957448;41757022.0033576;7618;19648;9415.55394864886;30;2.7390153650636;1.91110080955428;3.92559363302462
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_3;women;2957448;41757022.0033576;7618;19667;18235.0832098211;31;15.3514848153992;10.7836772837985;21.8541486206661
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_3;women;2957448;41757022.0033576;7618;19667;18235.0832098211;31;1.80676049511429;1.26792236857063;2.57459255205483
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_4;women;2957448;41757022.0033576;7618;20887;50185.1122539113;59;2.00373295829569;1.54713883774838;2.59507787549534
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_4;women;2957448;41757022.0033576;7618;20887;50185.1122539113;59;16.1807036571213;12.5127214085501;20.9239191292694
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_5;women;2957448;41757022.0033576;7618;20097;71897.3728722212;44;2.29960410532547;1.70538037783072;3.10087949291198
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_5;women;2957448;41757022.0033576;7618;20097;71897.3728722212;44;15.8210036156222;11.7460409977482;21.3096613108634
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_6;women;2957448;41757022.0033576;7618;17573;64370.5601467177;16;10.8843208550251;6.65441272300552;17.8029895959964
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_6;women;2957448;41757022.0033576;7618;17573;64370.5601467177;16;2.0507153633286;1.25307121218244;3.35610096258414
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_adjusted_time_after_expo_7;women;2957448;41757022.0033576;7618;23083;223913.834336403;31;4.06968621731656;2.84379365924334;5.82403222314773
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_time_after_expo_7;women;2957448;41757022.0033576;7618;23083;223913.834336403;31;14.4831644145747;10.1308453271238;20.7052861519855
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_basic_confounders;women;2957448;41757022.0033576;7618;44013;447651.719832788;401;28.1222224974021;25.3790382512134;31.161913637747
D81;Developmental disorders;expo_D20;Exposed to Schizophrenia and related;sex_kessler_prev_interactions;women;2957448;41757022.0033576;7618;44013;447651.719832788;401;3.99874435264298;3.60340766193741;4.43745418168893
